TokenID	item	id	rating_raw	Corpus_pred_min_length	Corpus_pred	pred_new	pred_new_noLen	pred_new_noSem	pred_new_noDirPP	pred_new_noSem_noDirPP	z.DirObjWordLength	DirObjLettLength	DirectionalPP	Semantics	Variety	VerbPart	gender	native_english	grew_up	grew_up_region	lang_other_eng_bin	lang_other_eng	linguistics_course	education	Response	Variety_ord	Variety_rev_helm	Variety_custom	rating_st	z.DirObjLettLength	rating_c	z.Corpus_pred_min_length	education_simple	group	rating_prop	rating_prop_c	corpus_prob	corpus_prop_min_length
1906	B10	R_2UU	98	0.614096592	0.799284547	1.129239628	0.614096592	1.015995135	1.198804688	1.198804688	-0.685800604	8	no	compositional	NZE	keep up	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1343933238248756	-0.4293625806007314	48	0.21929198699048175	no_university	B	0.98	0.48	0.6898214179960309	0.6488747227863665
1907	B3	R_2UU	92	-1.451357928	-1.137701632	-0.912185546	-1.451357928	-1.088203879	-0.623349825	-0.623349825	-0.685800604	7	no	compositional	NZE	put in	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	0.9807824504585644	-0.486345976242971	42	-0.33117996680485673	no_university	B	0.92	0.42000000000000004	0.2427425940060301	0.1897926675467346
1908	B9	R_2UU	84	2.69830912	2.777137817	2.642868762	2.69830912	2.603919759	3.007669891	3.007669891	-0.685800604	10	no	compositional	NZE	get back	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.7759679526368162	-0.31539578931625223	34	0.7747632071521735	no_university	B	0.84	0.33999999999999997	0.9414278187078795	0.9369267952217359
1909	B6	R_2UU	89.5	0.552957572	1.363727982	1.884631474	0.552957572	1.969774851	1.095606251	1.095606251	-0.685800604	8	yes	non-compositional	NZE	take away	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.916777919889268	-0.4293625806007314	39.5	0.2029975997422298	no_university	B	0.895	0.395	0.7963649244525619	0.6348214977102699
1910	B8	R_2UU	89.5	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.916777919889268	-0.4293625806007314	39.5	0.5959890919801919	no_university	B	0.895	0.395	0.8988096698076729	0.8836565052230049
1911	B4	R_2UU	90	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.9295788260031274	-0.7142795588119293	40	-0.3841074016573413	no_university	B	0.9	0.4	0.4233043436047323	0.1611157457186037
1912	B2	R_2UU	11	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.0929643399866367	-0.030478811105054255	-39	-0.6674271595052741	no_university	B	0.11	-0.39	0.03246492125264802	0.06221010109249105
1913	B7	R_2UU	16	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.964955278848044	-0.3723791849584918	-34	0.6223243905732174	no_university	B	0.16	-0.33999999999999997	0.9197957917887323	0.893436621518741
1914	B12	R_2UU	16	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	-0.964955278848044	0.8812555191707792	-34	-0.09386403196647386	no_university	B	0.16	-0.33999999999999997	0.25644461119068773	0.36333636616220366
1915	B1	R_2UU	83	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	0.7503661404090977	0.3114215627483833	33	-0.09516976206905951	no_university	B	0.83	0.32999999999999996	0.1790481134966256	0.3622038061777699
1916	B13	R_2UU	11.5	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.0801634338727772	0.42538835403286246	-38.5	0.332249338684045	no_university	B	0.115	-0.385	0.34370684984127514	0.73845035459706
1917	B14	R_2UU	15.5	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.9777561849619032	0.8242721235285396	-34.5	0.25653968211254613	no_university	B	0.155	-0.345	0.4666751862984903	0.6800182364813816
1918	B5	R_2UU	82	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.7247643281813791	1.2231558930242168	32	0.35108274504505377	no_university	B	0.82	0.31999999999999995	0.47289404659717965	0.7518671890124383
1919	B15	R_2UU	18	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	male	Yes	New Zealand	tauranga	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.9137516543926069	-0.08746220674729385	-32	0.3077209566938659	no_university	B	0.18	-0.32	0.6607137166611574	0.7202889893061974
1920	B11	R_2UU	11.5	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	male	Yes	New Zealand	tauranga	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.0801634338727772	0.5393551453173416	-38.5	-1.1155264451453062	no_university	B	0.115	-0.385	0.0010829371996942622	0.012196373740198576
1921	B10	R_36G	100	0.614096592	0.799284547	1.129239628	0.614096592	1.015995135	1.198804688	1.198804688	-0.685800604	8	no	compositional	NZE	keep up	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.21929198699048175	no_university	B	1	0.5	0.6898214179960309	0.6488747227863665
1922	B3	R_36G	41	-1.451357928	-1.137701632	-0.912185546	-1.451357928	-1.088203879	-0.623349825	-0.623349825	-0.685800604	7	no	compositional	NZE	put in	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	-0.3249099731550807	-0.486345976242971	-9	-0.33117996680485673	no_university	B	0.41	-0.09000000000000002	0.2427425940060301	0.1897926675467346
1923	B9	R_36G	50	2.69830912	2.777137817	2.642868762	2.69830912	2.603919759	3.007669891	3.007669891	-0.685800604	10	no	compositional	NZE	get back	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.09449366310561388	-0.31539578931625223	0	0.7747632071521735	no_university	B	0.5	0	0.9414278187078795	0.9369267952217359
1924	B6	R_36G	57.99999999999999	0.552957572	1.363727982	1.884631474	0.552957572	1.969774851	1.095606251	1.095606251	-0.685800604	8	yes	non-compositional	NZE	take away	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.11032083471613419	-0.4293625806007314	7.999999999999993	0.2029975997422298	no_university	B	0.58	0.07999999999999996	0.7963649244525619	0.6348214977102699
1925	B8	R_36G	100	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.5959890919801919	no_university	B	1	0.5	0.8988096698076729	0.8836565052230049
1926	B4	R_36G	86.5	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.8399724832061125	-0.7142795588119293	36.5	-0.3841074016573413	no_university	B	0.865	0.365	0.4233043436047323	0.1611157457186037
1927	B2	R_36G	0	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.030478811105054255	-50	-0.6674271595052741	no_university	B	0	-0.5	0.03246492125264802	0.06221010109249105
1928	B7	R_36G	92	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.9807824504585644	-0.3723791849584918	42	0.6223243905732174	no_university	B	0.92	0.42000000000000004	0.9197957917887323	0.893436621518741
1929	B12	R_36G	50.5	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	-0.08169275699175461	0.8812555191707792	0.5	-0.09386403196647386	no_university	B	0.505	0.0050000000000000044	0.25644461119068773	0.36333636616220366
1930	B1	R_36G	3.5000000000000004	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.2849779316945256	0.3114215627483833	-46.5	-0.09516976206905951	no_university	B	0.035	-0.46499999999999997	0.1790481134966256	0.3622038061777699
1931	B13	R_36G	56.49999999999999	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	0.07191811637455639	0.42538835403286246	6.499999999999993	0.332249338684045	no_university	B	0.565	0.06499999999999995	0.34370684984127514	0.73845035459706
1932	B14	R_36G	59	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.1359226469438529	0.8242721235285396	9	0.25653968211254613	no_university	B	0.59	0.08999999999999997	0.4666751862984903	0.6800182364813816
1933	B5	R_36G	100	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	1.2231558930242168	50	0.35108274504505377	no_university	B	1	0.5	0.47289404659717965	0.7518671890124383
1934	B15	R_36G	59	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	female	Yes	New Zealand	Napier	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.1359226469438529	-0.08746220674729385	9	0.3077209566938659	no_university	B	0.59	0.08999999999999997	0.6607137166611574	0.7202889893061974
1935	B11	R_36G	26	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	female	Yes	New Zealand	Napier	No		No	secondary education	Continuous	NZE	NZE	NZE	-0.7089371565708587	0.5393551453173416	-24	-1.1155264451453062	no_university	B	0.26	-0.24	0.0010829371996942622	0.012196373740198576
1936	B10	R_3QH	81	0.614096592	0.799284547	1.129239628	0.614096592	1.015995135	1.198804688	1.198804688	-0.685800604	8	no	compositional	NZE	keep up	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.6991625159536606	-0.4293625806007314	31	0.21929198699048175	university	B	0.81	0.31000000000000005	0.6898214179960309	0.6488747227863665
1937	B3	R_3QH	96	-1.451357928	-1.137701632	-0.912185546	-1.451357928	-1.088203879	-0.623349825	-0.623349825	-0.685800604	7	no	compositional	NZE	put in	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	1.0831896993694385	-0.486345976242971	46	-0.33117996680485673	university	B	0.96	0.45999999999999996	0.2427425940060301	0.1897926675467346
1938	B9	R_3QH	87	2.69830912	2.777137817	2.642868762	2.69830912	2.603919759	3.007669891	3.007669891	-0.685800604	10	no	compositional	NZE	get back	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.8527733893199718	-0.31539578931625223	37	0.7747632071521735	university	B	0.87	0.37	0.9414278187078795	0.9369267952217359
1939	B6	R_3QH	80.5	0.552957572	1.363727982	1.884631474	0.552957572	1.969774851	1.095606251	1.095606251	-0.685800604	8	yes	non-compositional	NZE	take away	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.6863616098398013	-0.4293625806007314	30.5	0.2029975997422298	university	B	0.805	0.30500000000000005	0.7963649244525619	0.6348214977102699
1940	B8	R_3QH	87.5	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.865574295433831	-0.4293625806007314	37.5	0.5959890919801919	university	B	0.875	0.375	0.8988096698076729	0.8836565052230049
1941	B4	R_3QH	85.5	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.814370670978394	-0.7142795588119293	35.5	-0.3841074016573413	university	B	0.855	0.355	0.4233043436047323	0.1611157457186037
1942	B2	R_3QH	6.5	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.20817249501137	-0.030478811105054255	-43.5	-0.6674271595052741	university	B	0.065	-0.435	0.03246492125264802	0.06221010109249105
1943	B7	R_3QH	11	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.0929643399866367	-0.3723791849584918	-39	0.6223243905732174	university	B	0.11	-0.39	0.9197957917887323	0.893436621518741
1944	B12	R_3QH	4.5	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.259376119466807	0.8812555191707792	-45.5	-0.09386403196647386	university	B	0.045	-0.455	0.25644461119068773	0.36333636616220366
1945	B1	R_3QH	5.5	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.2337743072390885	0.3114215627483833	-44.5	-0.09516976206905951	university	B	0.055	-0.445	0.1790481134966256	0.3622038061777699
1946	B13	R_3QH	6.5	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.20817249501137	0.42538835403286246	-43.5	0.332249338684045	university	B	0.065	-0.435	0.34370684984127514	0.73845035459706
1947	B14	R_3QH	13.5	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.0289598094173402	0.8242721235285396	-36.5	0.25653968211254613	university	B	0.135	-0.365	0.4666751862984903	0.6800182364813816
1948	B5	R_3QH	7.5	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.1825706827836515	1.2231558930242168	-42.5	0.35108274504505377	university	B	0.075	-0.425	0.47289404659717965	0.7518671890124383
1949	B15	R_3QH	91.5	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.9679815443447052	-0.08746220674729385	41.5	0.3077209566938659	university	B	0.915	0.41500000000000004	0.6607137166611574	0.7202889893061974
1950	B11	R_3QH	0	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	female	Yes	New Zealand	Palmerston North	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.5393551453173416	-50	-1.1155264451453062	university	B	0	-0.5	0.0010829371996942622	0.012196373740198576
1951	B10	R_NZ9	50	0.614096592	0.799284547	1.129239628	0.614096592	1.015995135	1.198804688	1.198804688	-0.685800604	8	no	compositional	NZE	keep up	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.09449366310561388	-0.4293625806007314	0	0.21929198699048175	no_university	B	0.5	0	0.6898214179960309	0.6488747227863665
1952	B3	R_NZ9	0	-1.451357928	-1.137701632	-0.912185546	-1.451357928	-1.088203879	-0.623349825	-0.623349825	-0.685800604	7	no	compositional	NZE	put in	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.486345976242971	-50	-0.33117996680485673	no_university	B	0	-0.5	0.2427425940060301	0.1897926675467346
1953	B9	R_NZ9	100	2.69830912	2.777137817	2.642868762	2.69830912	2.603919759	3.007669891	3.007669891	-0.685800604	10	no	compositional	NZE	get back	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.31539578931625223	50	0.7747632071521735	no_university	B	1	0.5	0.9414278187078795	0.9369267952217359
1954	B6	R_NZ9	0	0.552957572	1.363727982	1.884631474	0.552957572	1.969774851	1.095606251	1.095606251	-0.685800604	8	yes	non-compositional	NZE	take away	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	-0.4293625806007314	-50	0.2029975997422298	no_university	B	0	-0.5	0.7963649244525619	0.6348214977102699
1955	B8	R_NZ9	100	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.5959890919801919	no_university	B	1	0.5	0.8988096698076729	0.8836565052230049
1956	B4	R_NZ9	100	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.7142795588119293	50	-0.3841074016573413	no_university	B	1	0.5	0.4233043436047323	0.1611157457186037
1957	B2	R_NZ9	0	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.030478811105054255	-50	-0.6674271595052741	no_university	B	0	-0.5	0.03246492125264802	0.06221010109249105
1958	B7	R_NZ9	100	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.3723791849584918	50	0.6223243905732174	no_university	B	1	0.5	0.9197957917887323	0.893436621518741
1959	B12	R_NZ9	98	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	1.1343933238248756	0.8812555191707792	48	-0.09386403196647386	no_university	B	0.98	0.48	0.25644461119068773	0.36333636616220366
1960	B1	R_NZ9	100	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	1.1855969482803126	0.3114215627483833	50	-0.09516976206905951	no_university	B	1	0.5	0.1790481134966256	0.3622038061777699
1961	B13	R_NZ9	0	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.42538835403286246	-50	0.332249338684045	no_university	B	0	-0.5	0.34370684984127514	0.73845035459706
1962	B14	R_NZ9	0	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	0.8242721235285396	-50	0.25653968211254613	no_university	B	0	-0.5	0.4666751862984903	0.6800182364813816
1963	B5	R_NZ9	100	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	1.2231558930242168	50	0.35108274504505377	no_university	B	1	0.5	0.47289404659717965	0.7518671890124383
1964	B15	R_NZ9	0	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	male	Yes	New Zealand	Christchurch	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	-0.08746220674729385	-50	0.3077209566938659	no_university	B	0	-0.5	0.6607137166611574	0.7202889893061974
1965	B11	R_NZ9	0	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	male	Yes	New Zealand	Christchurch	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.5393551453173416	-50	-1.1155264451453062	no_university	B	0	-0.5	0.0010829371996942622	0.012196373740198576
1966	A7	R_31Z	100	-0.083134426	0.562413981	-0.375775046	-0.083134426	-0.379709682	-2.0870835	-2.0870835	-0.685800604	16	yes	non-compositional	NZE	play up	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Continuous	NZE	NZE	NZE	1.1855969482803126	0.026504584537185332	50	0.03347035934933048	no_university	A	1	0.5	0.6370109047124438	0.4792283554345289
1967	A3	R_31Z	0	-1.493663563	-1.344767496	-1.373670038	-1.493663563	-1.359818686	-1.354975408	-1.354975408	-0.685800604	10	no	non-compositional	NZE	make up	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.31539578931625223	-50	-0.34245499868258716	no_university	A	0	-0.5	0.2067271388077508	0.18337248329300435
1968	A10	R_31Z	100	1.162882419	1.603975586	1.845756716	1.162882419	2.115129025	1.927804443	1.927804443	-0.685800604	8	no	non-compositional	NZE	get in	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.365550935555411	no_university	A	1	0.5	0.8325732949146095	0.7618560708079193
1969	A6	R_31Z	100	0.351564722	1.190710109	0.463660741	0.351564722	0.21565862	0.915855947	0.915855947	-1.685800604	9	no	compositional	NZE	get back	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.3723791849584918	50	0.14932364345491755	no_university	A	1	0.5	0.766868042601437	0.5869969684292747
1970	A9	R_31Z	100	0.414232727	1.555234389	0.548562465	0.414232727	0.544145107	-1.23372991	-1.23372991	-0.685800604	12	yes	non-compositional	NZE	move up	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.20142899803177303	50	0.16602552617311273	no_university	A	1	0.5	0.8256684549240825	0.6021023717869549
1971	A5	R_31Z	50	-0.782022147	0.05355275	-0.29134056	-0.782022147	-0.247374044	-0.287193102	-0.287193102	-1.685800604	7	no	non-compositional	NZE	help up	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-0.09449366310561388	-0.486345976242971	0	-0.15279280236020037	no_university	A	0.5	0	0.5133849887554304	0.3138842308106208
1972	A2	R_31Z	100	-3.865471602	-3.260681267	-3.643337107	-3.865471602	-3.516173522	-3.366857747	-3.366857747	-1.685800604	9	no	non-compositional	NZE	lay out	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Continuous	NZE	NZE	NZE	1.1855969482803126	-0.3723791849584918	50	-0.9745743664117883	no_university	A	1	0.5	0.036944962146903904	0.020523019002123413
1973	A8	R_31Z	7.5	1.784467501	2.235238593	2.437333015	1.784467501	2.44271881	2.960554936	2.960554936	-0.685800604	8	no	compositional	NZE	get back	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.1825706827836515	-0.4293625806007314	-42.5	0.5312118838964937	no_university	A	0.075	-0.425	0.9033696185499823	0.8562476356384816
1974	A4	R_31Z	0	-0.131337756	-1.292368477	-0.055166797	-0.131337756	-0.115223082	0.434815832	0.434815832	0.314199396	10	no	compositional	NZE	fold down	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.31539578931625223	-50	0.02062351087718815	no_university	A	0	-0.5	0.21545219132022847	0.4672126781548442
1975	A1	R_31Z	0	-1.628229967	-2.823699936	-2.794675568	-1.628229967	-3.054242957	-2.542522514	-2.542522514	1.314199396	17	no	compositional	NZE	write down	male	Yes	New Zealand	Kapiti Coast	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.08348798017942492	-50	-0.37831879069921936	no_university	A	0	-0.5	0.05605683156000193	0.1640729823017499
